Unnamed: 0,title,subtitle,brand,serie,rating,rated,price,stock,link,count_images,description
0,Sanbo® Massage Gun Prime - Sport en Relax Massage - Professioneel- Inclusief Koffer - Inclusief APP - Massage Apparaat - Massage pistool - Vaderdag cadeautje -,,Sanbo,,"4,4",548,"64,99",Op voorraad,https://www.bol.com/nl/nl/p/sanbo-massage-gun-prime-sport-en-relax-massage-professioneel-inclusief-koffer-inclusief-app-massage-apparaat-massage-pistool-vaderdag-cadeautje/9300000019940355/,11,"
Wil jij spierherstel bevorderen en/of blessures voorkomen? Profiteer van bevorderende Deep-Tissue of ontspanning massage met de SANBO Massage Gun Prime!  
Spier percussietherapie
De SANBO Massage Gun helpt bij herstel van de spieren na een (intensieve)training en voorkomt blessures. Met de vernieuwde klopmassage technologie worden je spieren intensief gemasseerd.Door de spieren te behandelen met de SANBO Massage Gun bevorder je de doorbloeding en de afvoer van afvalstoffen in de spier. Dit is de beste manier om herstel te optimaliseren en jouw spieren voor te bereiden op een zware inspanning. Door het gebruik van een Massage Gun, reduceer je de kans op een vervelende blessure tot 60%.
Ontworpen in combinatie met specialisten, gebruikt door professionals!
De SANBO Massage Gun is ontwikkeld in samenwerking met verschillende massage en fysiotherapeuten. Dit alles om ervoor te zorgen dat het maximale uit de SANBO Massage Gun gehaald kan worden en de werking van de SANBO Massage Guns te waarborgen.
De SANBO Massage Gun wordt gebruikt in verschillende praktijken in Nederland en België. In deze praktijken helpt de SANBO Massage Gun bij het assisteren van therapeuten bij massage maar wordt het ook aangeraden als “after-care” na een behandeling van een therapeut om herhaling van blessures te voorkomen.
SANBO Massage App 
Door middel van uitleg over de massage richting, tijdsduur van de massage, opzetstukken en anatomie zorgt de SANBO Massage App ervoor dat jij het maximale uit jouw massage sessie kan halen! Ook kan er in het E-Book gelezen worden over verschillende studies die met Massage Guns zijn uitgevoerd. Zo krijg jij de professionele begeleiding die jouw spieren verdienen!
Gratis te downloaden in de iOS & Google Play Store!De SANBO Massage Gun Prime:▶️ Professioneel Massage Merk▶️ Inclusief Gratis App met uitleg▶️ Europees geassembleerd▶️ RX60–Motoren▶️ 2500 mAh Accu▶️ 30-45 dB▶️ Beschermd tegen oververhitting
RX Type-Motoren – Dring dieper door in uw spieren
Doordat SANBO gebruik maakt van haar eigen ontwikkelde RX-60 motor kan er tot 60% dieper gemasseerd worden t.o.v. de standaard Massage-Apparaten. Hierdoor kunnen de afvalstoffen die dieper in de spier liggen ook afgevoerd worden wat het herstel optimaliseert.
Specificaties:✔Merk: SANBO✔Inclusief Gratis App & E-Book✔2600-3600 RPM (6 verschillende standen)✔Verpakking: Massage gun, Oplader, handleiding en 5 opzetstukken✔Kleur: Zwart✔6 Snelheidsstanden✔Lichtgewicht & Stevige grip✔Draadloos te gebruiken✔1 jaar garantie✔Anti val en verhittingsbeveiliging✔Sterke Lithium-ion batterij✔Materiaal: ABS✔Gewicht: 700 Gram✔30-45 DB GeluidInhoud Verpakking: 1 x Sanbo Massage Gun1 x Sanbo Oplader5 x Sanbo opzetstuk1 x Sanbo APP1 x Sanbo Draagkoffer1 x Gebruiksaanwijzing
LET OP: Gebruik dit apparaat niet langer 15 minuten aan een stuk op hetzelfde lichaamsdeel! Bij blessureleed of andere klachten/aandoeningen, raadpleeg eerst uw begeleidende arts.
"
1,Northwall® Massage gun PRIME - Sport en Relax Massage Apparaat - Professioneel Massage Pistool - Zwart Massagepistool,,Northwall,,"4,4",234,"79,99",Op voorraad,https://www.bol.com/nl/nl/p/northwall-massage-gun-prime-sport-en-relax-massage-apparaat-professioneel-massage-pistool-zwart-massagepistool/9300000006438928/,7,"
 Met het Northwall massagegun bevorder je het spierherstel na een zware training. Dit apparaat wordt gebruikt door professionele sporters en kinesisten en is dan ook een perfecte aanvulling voor elke atleet, fysiotherapeut of andere fitness en revalidatie gerelateerde professionals. 
 Het gebruik van de massage gun bevordert de doorbloeding van de spieren wat zorgt voor een beter herstel en een verbetering van de mobiliteit.Het massage gun beschikt over een handige universele USB-C oplaadpoort en valt eenvoudig op te laden met een gewone telefoonadapter of via een powerbank. 
 De 6 inbegrepen kopstukken hebben onderstaande functies: 
 
 ✔ Round Head/ Verbetert het spierherstel en vermindert pijnlijke spieren na een training 
 
 ✔ Spinal Head: Ontspant vaste rugspieren en verbetert de flexibiliteit 
 
 ✔ Bullet Head: Speciaal ontworpen om gewrichten, trigger points en spierknopen te behandelen 
 
 ✔ Flat Head: Voor de spieren die extra massage nodig hebben. Simuleert een “Deep tissue massage”✔ Finger Head: Speciaal ontworpen om gewrichten, trigger points en spierknopen te behandelen.✔ Scraper Head: Voor de spieren die extra massage nodig hebben. Simuleert een “Deep tissue massage” 
 Product Voordelen:  
 
 ✔ Professioneel en Krachtig - 12.6V 
 
 ✔ Zes verschillende massage koppen inbegrepen 
 
 ✔ 20 Vibratie standen 
 
 ✔ Lange Batterijduur - 1500 mAh 
 
 ✔ Bevordert Spierherstel & Spierontspanning 
 
 ✔ Ingebouwde Timer (Veiligheidsstop na 10 min) 
 
 ✔ Handige opbergkoffer, USB-C oplaadkabel en handleiding inbegrepen 
 
 Product Specificaties:  
 
 ✔ Merk: Northwall 
 
 ✔ Kleur: Zwart 
 
 ✔ Afmetingen: 23 x 17 x 6.5 cm 
 
 ✔ Gewicht: 0.85 Kg 
 
 ✔ Verkoper: Northwall 
 
 ✔ Certificaten: CE, RoHS 
 Kies voor NORTHWALL: 
 ✅ 30 DAGEN BEDENKTIJDTest het product 30 dagen lang uit. Niet tevreden? Geld terug! 
 ✅ KOSTELOOS RETOURNERENNiet tevreden? Retourneer het product kosteloos binnen 30 dagen na aankoop. 
 ✅ TEVREDENHEIDSGARANTIEMeer dan 125.000 gelukkige klanten. Wij doen er alles aan om je als klant een aangename ervaring te bezorgen. Bij problemen staan wij voor je klaar. 
 ✅ KWALITEITSCONTROLEBovenop het gebruik van duurzame kwaliteitsmaterialen werken wij nauwgezet samen met onze fabrikant om topkwaliteit te garanderen. 
 ✅2 JAAR GARANTIENORTHWALL staat garant voor Kwaliteit en daarom bieden wij 2 JAAR GARANTIE 
  
"
4,Northwall® Massage Gun PRO - Professioneel Massage Pistool - Sport en Relax Massage Apparaat - Zwart Massagepistool,,Northwall,,"4,8",236,"149,99",Op voorraad,https://www.bol.com/nl/nl/p/northwall-massage-gun-pro-professioneel-massage-pistool-sport-en-relax-massage-apparaat-zwart-massagepistool/9200000128260409/,10,"
 NORTHWALL Massage Gun PROMet het Northwall Massage Gun bevorder je het spierherstel na een zware training. Dit apparaat wordt gebruikt door professionele sporters en kinesisten en is dan ook een perfecte aanvulling voor elke atleet, fysiotherapeut of andere fitness en revalidatie gerelateerde professionals. 
 Het gebruik van de Northwall massage gun bevordert de doorbloeding van de spieren wat zorgt voor een beter herstel en een verbetering van de mobiliteit. Met de vernieuwde Northwall technologie dringt het massageapparaat tot 80% dieper door in de spieren ten opzichte van andere massageapparaten. Verder is deze massage gun de stilste in zijn prijsklasse!Het compacte en lichte ontwerp gecombineerd met de lange batterijduur maakt van deze gun een ideale reisgezel voor atleten die zich regelmatig verplaatsen. Daarnaast zorgt de stille motor voor een laag geluidsniveau en het antislip handvat voor meer grip wat het gebruiksgemak optimaliseert.Het massage gun beschikt over een handige universele USB-C oplaadpoort en valt eenvoudig op te laden met een gewone telefoonadapter of via een powerbank. 
 Het Northwall Massage Gun heeft vijf inbegrepen kopstukken met onderstaande fucties: 
 
 ✔ Round Head: Verbetert het spierherstel en vermindert pijnlijke spieren na een training 
 
 ✔ Spinal Head: Ontspant vaste rugspieren en verbetert de flexibiliteit 
 
 ✔ Bullet Head: Speciaal ontworpen om gewrichten, trigger points en spierknopen te behandelen 
 
 ✔ Flat Head: Voor de spieren die extra massage nodig hebben. Simuleert een “Deep tissue massage”✔ Air Plug Head: Het lage intensiteitsniveau maakt deze kop geschikt voor alle spieren en gewrichten. 
 
 Product Voordelen van het Northwall Massage Gun:  
 
 ✔ Professioneel en Krachtig - 2600 mAh 
 
 ✔ Vijf verschillende massage koppen inbegrepen 
 
 ✔ 5 Vibratie standen (2.000 tot 3.200 Rpm) 
 
 ✔ Extra Lange Batterijduur (Tot 4 uur in gebruik) 
 
 ✔ Bevordert Spierherstel & Spierontspanning 
 
 ✔ Sterke Lithium-ion batterij 
 
 ✔ Laag Geluidsniveau✔ Zeer licht (680 gram) met verbeterd handvat voor optimaal gebruiksgemak✔ Ingebouwde Timer (Veiligheidsstop na 10 min) 
 ✔Handige opbergkoffer inbegrepen 
 
 Product Specificaties van het Northwall Massage Gun:  
 
 ✔ Merk: Northwall✔ Product: Massage Gun PRO✔ Kleur: Zwart✔ Afmetingen: 19 x 15 x 6 cm✔ Gewicht: 0.68 Kg✔ Verkoper: Northwall✔Certificaten: CE, RoHS 
 Kies voor NORTHWALL: 
 ✅ 30 DAGEN BEDENKTIJDTest het product 30 dagen lang uit. Niet tevreden? Geld terug! 
 ✅ KOSTELOOS RETOURNERENNiet tevreden? Retourneer het product kosteloos binnen 30 dagen na aankoop. 
 ✅ TEVREDENHEIDSGARANTIEMeer dan 125.000 gelukkige klanten. Wij doen er alles aan om je als klant een aangename ervaring te bezorgen. Bij problemen staan wij voor je klaar. 
 ✅ KWALITEITSCONTROLEBovenop het gebruik van duurzame kwaliteitsmaterialen werken wij nauwgezet samen met onze fabrikant om topkwaliteit te garanderen. 
 ✅2 JAAR GARANTIENORTHWALL staat garant voor Kwaliteit en daarom bieden wij 2 JAAR GARANTIE 
  
"
5,Massage gun - Draadloos - Spierherstel en Relax massage,,Merkloos,,"3,7",60,"21,",Op voorraad,https://www.bol.com/nl/nl/p/massage-gun-draadloos-spierherstel-en-relax-massage/9200000127115265/,10,"
    Laat je spieren ontspannen en herstel sneller dan ooit met de Massage Gun! Welke sport je ook beoefent het apparaat biedt je professioneel, therapeutische ontspanning voor je spieren zodat jij weer klaar bent om hard te trainen.Spierpijn kan heel vervelend zijn als atleet, met name als je je moet voorbereiden voor een belangrijke wedstrijd. Als je dit apparaat gebruikt verbeter je de doorbloeding in je spieren. Daardoor herstel je sneller en word je een stuk mobieler.De Massage Gun is over het hele lichaam te gebruiken. Je kan kiezen van level 1 t/m 6 qua sterkte. De 4 kopstukken die er bij meegeleverd worden maakt het nog makkelijker om bepaalde lichaamsdelen echt goed aan te spreken:Small Ball; voor ontspanningU-vorm; met name voor de rugSmall Round; o.a. voor rondom de gewrichtenSmall Flat; geschikt voor allesDe Massage Gun is te bedienen via het touchscreen. Daar kan je de sterkte instellen, zie je hoe vol de accu nog is en zet je het apparaat mee aan/uit.Door de verschillende sterktes en kopstukken is de Massage Gun de perfecte toevoeging voor elke atleet, (fysio)therapeut of andere fitness/revalidatie gerelateerde beroepen. Of je het nou thuis, in de sportschool of in je praktijk gebruikt. De Massage Gun is overal mee naar toe te nemen in de duurzame, lichte beschermkoffer.Met de Massage Gun is het net alsof je een therapeut bij je hebt die je overal mee aar toe kan nemen. Het helpt je te herstellen waarmee jij een beter, gezonder en sterker lichaam creëert!Specificaties:Gewicht: 1100 gramAfmetingen: 25*23*6,5CMOplaadbare lithium accu12V accu2-4 uur te gebruiken op een volle accu
  "
6,SMARTIFY Massage Gun - Sport en Relax Massage - Professioneel - Draadloos - Inclusief Koffer - Vaderdag Cadeau,,Smartify,,"4,2",29,"59,99",Op voorraad,https://www.bol.com/nl/nl/p/smartify-massage-gun-sport-en-relax-massage-professioneel-draadloos-inclusief-koffer-vaderdag-cadeau/9300000095722455/,6,"
 Wil jij helemaal ontspannen en je spieren tot rust laten komen? Dit kan door middel van een gerichte klopmassage of spier percussietherapie van de SMARTIFY Massage Gun. De SMARTIFY Massage Gun lost jouw vervelende spierpijn op, of laat je volledig ontspannen. Gebruik de 4 verschillende massagekoppen om je hele lichaam te masseren. Pluspunten✔ Ontworpen met Fysiotherapeuten en specialisten✔ LCD touchscherm om eenvoudig te schakelen tussen standen✔ Niet luider dan 40 dB✔ Draagkoffer✔ 3600 RP/MIN Krachtige motor✔ 2500 mAh Accu✔ RX60-Motoren 
Ontworpen in samenwerking met professionals
Onze Massage Gun is ontworpen in samenwerking met personal trainers en fysiotherapeuten. Dankzij de kennis en expertise van deze professionals hebben wij onze Massage Gun optimaal ontworpen om jouw spieren te ondersteunen. Door het gebruik van de SMARTIFY Massage Gun voorkom je blessures door de spieren intensief te masseren. De Massage Gun helpt tevens bij de doorbloeding en de afvoer van afvalstoffen in de spier. Zo voorkom je blessures of vervelende spierklachten.Daarnaast produceert de SMARTIFY Massage Gun slechts 40 decibel, en is hij lekker stil zodat jij kunt genieten. Laadt de Massage Gun op en neem de Massage Gun gemakkelijk mee naar de sportschool dankzij de travel case. 
Zes massage standen/snelheden
Maak gebruik van 6 verschillende snelheden om elke spiergroep anders aan te pakken. Zo kun je gemakkelijke elke spier los maken of jezelf even tot rust laten komen. Je schakelt gemakkelijk tussen alle snelheden door het LCD touchpanel op de achterkant van de massage gun in te drukken. Dankzij de 3600 rpm/min sterke motor in ons massage apparaat kun je spieren diep raken, tot in de kern. De sterke motor biedt de mogelijkheid om stijf spierweefsel te raken, of je spieren goed warm te maken voor inspanning. Houdt de AAN/UIT knop eerst 2 seconden aan om de SMARTIFY Massage Gun AAN te zetten, doe hetzelfde om deze UIT te doen.
Vier massage koppen
Verschillende spiergroepen vereisen verschillende kopstukken. Gebruik dit schema om te begrijpen welk kopstuk je dient te gebruiken voor welke spieren:1. Bolvormige kop (standaard bal) - Fullbody massage2. Platte ronde kop (hamer kop) - Fullbody massage, nek, heupen en bolspieren3. U-vormige kop (ruggen kop) - Rug, nek, dijen, kuiten, enkels en voeten4. Kogelvormige kop (kogel kop) - Voetzolen en triggerpuntenJe dient een opzetstuk maximaal 180 seconden per spier en maximaal 20 minuten achter elkaar te gebruiken op je lichaam.
Oplaadbare accu
De SMARTIFY Massage Gun heeft een 2500 mAh oplaadbare accu, deze accu is volledige opgeladen in 2 uur en is 3,5 uur lang te gebruiken per laadbeurt. Dankzij de Lithium-Ion batterij gaat deze ook lang mee en ondervind de massage gun minder snel accu vermoeidheid. Zo behoud de SMARTIFY Massage Gun langer zijn kwaliteit.Inhoud1 x SMARTIFY Massage Gun4 x Verschillende massageopzetstukken 1 x Oplader1 x Handleiding1 x Smartify DraagkofferSpecificaties:Merk: SmartifyInhoud: 1x Massage Gun - 4x Massagekop - 1x Draagtas - 1x EU-adapter - 1x HandleidingAfmeting: 27,50 x 22,00 x 9,50 cmKleur: ZwartMateriaal: ABSGewicht: 820 grSnoerlengte: 120 cmVoltage: DC12,6V 1AWattage: 20WType Batterij: Lithium-ionBatterijduur: 4-5 uurOplaadtijd: 2,5 uurAantal snelheden: 6Aantal massagekoppen: 4 Toerental: 1200-3600 rpmOververhittingsbeveiliging: jaGeluid: 35-45 dBLET OP: Gebruik dit massage apparaat niet langer 15 minuten aan een stuk op hetzelfde lichaamsdeel! Bij blessureleed of andere klachten/aandoeningen, raadpleeg eerst uw begeleidende arts.
"
7,"LifeGoods Massage Gun - Professioneel Massage Apparaat - Nek, Rug, Fullbody - Acupressuur, Klop en Compressie - 6 Opzetstukken - Koffer - 30 Standen - Zwart",,LifeGoods,Ontspanning & Massage,"3,7",99,"54,99",Op voorraad,https://www.bol.com/nl/nl/p/lifegoods-massage-gun-professioneel-massage-apparaat-nek-rug-fullbody-acupressuur-klop-en-compressie-6-opzetstukken-koffer-30-standen-zwart/9300000020427847/,7,"
Wil jij je spieren behandelen met een gerichte klopmassage? Ontspan en kom helemaal tot rust, of pak die irritante blessure aan met de LifeGoods Massagegun. Gebruik 6 verschillende massagekoppen om je gehele lichaam aan te pakken. Ga voor een deep tissue massage of warm alleen je spieren op met de 30 verschillende snelheidsstanden. De batterij is in 2,5 uur volledig opgeladen en gaat 4 to 5 uur lang mee. Op het LCD-scherm zie je precies hoeveel batterij er over is en in welke stand het apparaat staat. Met slechts 35-45 dB is het apparaat enorm stil waardoor je lekker kan relaxen. Neem de massagegun daarnaast makkelijk overal mee naartoe in de luxe carry case!. 6 massagekoppenElke spiergroep is anders en elk doeleinde vereist een andere aanpak. Daarom krijg je bij de LifeGoods massagegun 6 opzetstukken voor verschillende spiergroepen:Bolvormige kop - Fullbody massagePlatte ronde kop - Fullbody massage, nek, heupen, bolspierenGebogen kop - Fullbody massageU-vormige kop - Rug, nek, dijen, kuiten, enkels, voetenKogelvormige kop - Voetzolen, triggerpuntenHalve maan kop - Schouders en benenJe dient een opzetstukken max. 180 seconden per spier en max. 20 minuten achter elkaar gebruiken op je lichaam te gebruiken. 30 snelheden De LifeGoods Massage gun heeft 30 verschillende snelheden. Met 1200-3200 rpm en een druk van 20,4 kg kan je het massageapparaat voor zowel ontspanning als blessureherstel gebruiken. Kies voor een lagere stand als je je spieren op wilt warmen. Met de middelste standen kan je lekker ontspannen. Zet de massage gun op de hoogste stand voor een meer deep tissue massage. Aan het genieten van de massage en helemaal de tijd vergeten? Geen probleem! Door de oververhittingsbeveiliging gaat het apparaat na 20 minuten vanzelf uit. Oplaadbare 2500 mAh accuDe batterij van de massage gun is niet alleen oplaadbaar, maar gaat ook erg lang mee. Je kan de massage gun per laadbeurt 4 tot 5 uur gebruiken. In 2,5 uur is de LifeGoods Massage Gun volledig opgeladen. Zodra de batterij minder dan 20% vol is, gaat er een rood licht aan. Is de batterij lager dan 10%, dan verschijnt er E1 op het LCD-scherm. Zo kan je de massage gun altijd op tijd opladen. LifeGoods Massage Gun✔ 30 snelheidsstanden (1200-3200 rpm)✔ 4-5 uur gebruikstijd (2500 mAh accu)✔ LCD-display met batterij-indicatie✔ Beschermd tegen oververhitting✔ 6 massagekoppen✔ Luxe carry caseLCD-displayHet verlichte LCD-display achterop de massage gun is helder en intuitief. Je ziet precies op welke snelheid de massage gun staat en hoeveel batterij er nog over is. Het touchscreen is eenvoudig te bedienen. Zo zet je soepel en traploos de snelheid hoger of lager. Prima te zien in zowel licht of donker!Stil in gebruikÉcht ontspannen kan natuurlijk niet als je massageapparaat veel geluid maakt. Daarom heeft de LifeGoods Massage gun een geluidsniveau van slechts 35-45 dB. Zo kan je helemaal tot rust komen. Luxe carry caseNeem de massage gun overal mee naartoe! Perfect als opwarming voor de wedstrijd, of om mee te nemen naar vrienden. De massage gun weegt maar 860 gr waardoor je hem prima een langere tijd vast kan houden. Stop hem in de meegeleverde luxe carry case en maak van elke ruimte je persoonlijke massagesalon. CE-markeringMet de LifeGoods massagegun kan je helemaal ontspannen. Het product heeft namelijk een CE-markering. Dit betekent dat het product voldoet aan de wettelijke eisen met betrekking tot veiligheid en prestatie. Het product is dus helemaal veilig in gebruik. Specificaties:▶ Merk: LifeGoods▶ Inhoud: 1x Massage Gun - 6x Massagekop - 1x Draagtas - 1x EU-adapter - 1x Handleiding▶ Afmeting: 27,50 x 22,00 x 9,50 cm▶ Kleur: Zwart▶ Materiaal: ABS▶ Gewicht: 860 gr▶ Snoerlengte: 110 cm▶ Voltage: DC12,6V 1A▶ Wattage: 20W▶ Type Batterij: Lithium-ion▶ Batterijduur: 4-5 uur▶ Oplaadtijd: 2,5 uur▶ Aantal snelheden: 30▶ Aantal massagekoppen: 6 - Ronde massagekop, U-vormige massagekop, kogelvormige massagekop, platte ronde massagekop, halve maan massagekop, gebogen kop▶ Toerental: 1200-3200 rpm▶ Oververhittingsbeveiliging: ja▶ Geluid: 35-45 dB
  "
8,JETBUS Massage Gun - Sport & Relax Massage - Professioneel - 6 Opzetstukken,,Sanbo,,"4,4",255,"89,",Op voorraad,https://www.bol.com/nl/nl/p/sanbo-massage-gun-elite-sport-en-relax-massage-professioneel-30-standen-inclusief-koffer-inclusief-app-massage-pistool-vaderdag-cadeautje/9200000132902006/,11,"
Heb jij ook zo vaak last van spierpijn na het sporten en belemmert dit je opeenvolgende training? Dan is de JETBUS Massage Gun perfect geschikt voor jou! Met de JETBUS Massage Gun laat je je spieren sneller herstellen dan ooit! Welke sport je ook beoefent, dit apparaat maakt professionele, therapeutische en ontspannende herstel massage toegankelijk voor iedereen!Spier percussietherapieDe JETBUS Massage Gun helpt bij herstel van de spieren na een (intensieve)training en voorkomt blessures. Met de vernieuwde klopmassage technologie worden je spieren intensief gemasseerd.Door de spieren te behandelen met de JETBUS Massage Gun bevorder je de doorbloeding en de afvoer van afvalstoffen in de spier. Dit is de beste manier om herstel te optimaliseren en jouw spieren voor te bereiden op een zware inspanning. Door het gebruik van een Massage Gun, reduceer je de kans op een vervelende blessure tot 60%.6 standen & 6 verschillende opzetstukkenMet zijn 6 verschillende snelheidsstanden is de JETBUS Massage Gun perfect geschikt voor iedereen! De 6 unieke opzetstukken kunnen voor het gehele lichaam gebruikt worden.Stand 20HzHet best geschikt voor gevoelige spieren en plekken waar het bot dicht op de huid zit.Stand 30HzPerfect te gebruiken voor grote en kleine spiergroepen.Stand 40HzPerfect voor het masseren van de rug, schouders en nek vanwege zijn design.Stand 50HzGeschikt voor moeilijk bereikbare plekken en precisie.Stand 60HzMet dit opzetstuk kan Deep-Tissue massage perfect worden nagebootst.Stand 70HzPerfect voor intensieve Deep-Tissue massage en vervelende knopen in de spier.Ontworpen in combinatie met specialisten, gebruikt door professionals!De JETBUS Massage Gun is ontwikkeld in samenwerking met verschillende massage en fysiotherapeuten. Dit alles om ervoor te zorgen dat het maximale uit de JETBUS Massage Gun gehaald kan worden en de werking van de JETBUS Massage Gun te waarborgen.De JETBUS Massage Gun wordt gebruikt in verschillende praktijken in Nederland en België. In deze praktijken helpt de Massage Gun bij het assisteren van therapeuten bij massage, maar wordt het ook aangeraden als “after-care” na een behandeling van een therapeut om herhaling van blessures te voorkomen.Unieke QW Type-Motoren – Dring dieper door in uw spierenDoordat JETBUS gebruik maakt van haar eigen ontwikkelde QW-Type motoren kan er tot 60% dieper gemasseerd worden t.o.v. de standaard Massage-Apparaten. Hierdoor kunnen de afvalstoffen die dieper in de spier liggen ook afgevoerd worden wat het herstel optimaliseert.Specificaties:✔Merk: JETBUS✔3500 RPM✔Verpakking: Massage gun, Oplader, handleiding en 6 opzetstukken✔Kleur: Zwart✔6 Snelheidsstanden✔Lichtgewicht & Stevige grip✔Draadloos te gebruiken✔1 jaar garantie✔Anti val en verhittingsbeveiliging✔Sterke Lithium-ion batterij 2000mAh✔Gewicht: 810 GramInhoud Verpakking:1 x Massage Gun1 x Oplader6 x Opzetstuk1 x GebruiksaanwijzingLET OP: Gebruik dit apparaat niet langer 15 minuten aan een stuk op hetzelfde lichaamsdeel! Bij blessureleed of andere klachten/aandoeningen, raadpleeg eerst uw begeleidende arts.100% tevredenheidsgarantie : 30 dagen kosteloos retouren
"
9,Sanbo Mini massage gun -  Sport en Relax Massage - Professioneel- Inclusief Koffer - Inclusief APP - 5 Opzetstukken - Massage Apparaat - Massage pistool - Vaderdag cadeautje -,,Sanbo,,"4,7",33,"39,99",Op voorraad,https://www.bol.com/nl/nl/p/sanbo-mini-massage-gun-sport-en-relax-massage-professioneel-inclusief-koffer-inclusief-app-5-opzetstukken-massage-apparaat-massage-pistool-vaderdag-cadeautje/9300000070380916/,7,"
 Wil jij jouw spierherstel bevorderen, een pijntje verhelpen of gewoon even relaxen? Dan is de SANBO Massage Gun Mini perfect geschikt voor jou! Profiteer van bevorderende Deep-Tissue of ontspanning massage waar jij ook wil én zonder dat je een ""groot"" apparaat mee hoeft te nemen.  
Spier percussietherapie
De SANBO Massage Gun helpt bij herstel van de spieren na een (intensieve)training en voorkomt blessures. Met de vernieuwde klopmassage technologie worden je spieren intensief gemasseerd.Door de spieren te behandelen met de SANBO Massage Gun bevorder je de doorbloeding en de afvoer van afvalstoffen in de spier. Dit is de beste manier om herstel te optimaliseren en jouw spieren voor te bereiden op een zware inspanning. Door het gebruik van een Massage Gun, reduceer je de kans op een vervelende blessure tot 60%.
Ontworpen in combinatie met specialisten, gebruikt door professionals!
De SANBO Massage Gun is ontwikkeld in samenwerking met verschillende massage en fysiotherapeuten. Dit alles om ervoor te zorgen dat het maximale uit de SANBO Massage Gun gehaald kan worden en de werking van de SANBO Massage Guns te waarborgen.
 De SANBO Massage Gun wordt gebruikt in verschillende praktijken in Nederland en België. In deze praktijken helpt de SANBO Massage Gun bij het assisteren van therapeuten bij massage maar wordt het ook aangeraden als “after-care” na een behandeling van een therapeut om herhaling van blessures te voorkomen. 
SANBO Massage App 
Door middel van uitleg over de massage richting, tijdsduur van de massage, opzetstukken en anatomie zorgt de SANBO Massage App ervoor dat jij het maximale uit jouw massage sessie kan halen! Ook kan er in het E-Book gelezen worden over verschillende studies die met Massage Guns zijn uitgevoerd. Zo krijg jij de professionele begeleiding die jouw spieren verdienen!
 Gratis te downloaden in de iOS & Google Play Store!De SANBO Massage Gun Mini:▶️ Professioneel Massage Merk▶️ Inclusief Gratis App met uitleg▶️ Europees geassembleerd▶️ RX40–Motoren▶️ 1800 mAh Accu▶️ 30-45 dB▶️ Beschermd tegen oververhitting 
 RX Type-Motoren – Dring dieper door in uw spieren 
 Doordat SANBO gebruik maakt van haar eigen ontwikkelde RX-40 motor kan er tot 60% dieper gemasseerd worden t.o.v. de standaard Massage-Apparaten. Hierdoor kunnen de afvalstoffen die dieper in de spier liggen ook afgevoerd worden wat het herstel optimaliseert. 
 Specificaties:✔Merk: SANBO✔Inclusief Gratis App & E-Book✔2000-3600 RPM (6 verschillende standen) ✔Verpakking: Massage gun, Oplader, handleiding en 5 opzetstukken✔Kleur: Zwart✔6 Snelheidsstanden✔Lichtgewicht & Stevige grip✔Draadloos te gebruiken✔1 jaar garantie✔Anti val en verhittingsbeveiliging✔Sterke Lithium-ion batterij✔Materiaal: ABS✔Gewicht: 700 Gram✔30-45 DB GeluidInhoud Verpakking: 1 x Sanbo Massage Gun Mini1 x Sanbo Oplaadkabel5 x Sanbo opzetstuk1 x Sanbo APP1 x Sanbo Draagkoffer1 x Gebruiksaanwijzing 
 LET OP: Gebruik dit apparaat niet langer 15 minuten aan een stuk op hetzelfde lichaamsdeel! Bij blessureleed of andere klachten/aandoeningen, raadpleeg eerst uw begeleidende arts. 
"
